Team_Name,Pts_Scored,Pts_Al,Win,TDs,First_Sc,Second_Sc,Third_Sc,Fourth_Sc,First_Al,Second_Al,Third_Al,Fourth_Al,Off_Plys,Rush_Plys,Pass_Plys,Fumbles,Yds_Ply,Yds_Rush,Yds_Pass,Total_Yds_Gm,Total_Rush_Yds_Gm,Total_Pass_Yds_Gm,Yds_Ply_Al,Yds_Rush_Al,Yds_Pass_Al,Total_Yds_Gm_Al,Total_Rush_Yds_Gm_Al,Total_Pass_Yds_Gm_Al,Off_Plys_Al,Rush_Plys_Al,Pass_Plys_Al,Completion_Rate,Pass_Att,Pass_TDs,INTs,Sacks_Taken,Rush_TDs,Rush_Att,Pass_1Ds_Gm,Rush_1Ds_Gm,First_Ds_Gm,Third_Conv_Perc,Fourth_Conv_Perc,Sacks_Gm,INT_Gm,Fumbles_Caused,TO_Gm,FG_Att,FG_Perc_Comp,PAT_Att,PAT_Perc_Comp,Punts,Avg_Punt_Yds_Gm,Avg_Punt_Ret_Yds_Gm,Avg_Punt_Ret_Yds_Opp_Gm,Total_Punt_Ret_Yds_Gm,Total_Punt_Ret_Yds_Opp_Gm,Punt_Ret_TD,Punt_Ret_TD_Opp,Avg_Kick_Ret_Yds_Gm,Avg_Kick_Ret_Yds_Opp_Gm,Kick_Ret_TD_Opp,Kick_Ret_TD,Penalties,Penalty_Gm,Penalty_Yds_Gm,Playoff_app_5_yrs,Superbowl_Win,Draft_Pos,Week_Of_Szn,Perc_Pro_Bowl,Opp_Name,Year
Bears,23.0,16.0,1.0,2.0,0.0,9.0,0.0,14.0,0.0,7.0,6.0,3.0,57.0,15.0,38.0,1.0,4.6,2.5,6.3,264.0,38.0,226.0,4.6,4.6,6.2,333.0,111.0,222.0,64.0,24.0,38.0,0.7368421052631579,38.0,2.0,0.0,4.0,0.0,15.0,13.0,3.0,19.0,30.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,47.0,11.5,8.33,46.0,25.0,0.0,0.0,17.0,0.0,0.0,0.0,3-20,3.0,20.0,0.0,0.0,8.0,12.0,0.03773584905660377,LionsDetroit,2018.0
Bears,27.0,30.0,0.0,3.0,7.0,7.0,0.0,13.0,7.0,3.0,14.0,3.0,77.0,32.0,40.0,1.0,4.9,3.7,7.2,376.0,118.0,258.0,4.9,4.9,6.1,338.0,141.0,197.0,68.0,29.0,36.0,0.675,40.0,2.0,2.0,5.0,1.0,32.0,13.0,5.0,23.0,13.0,80.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,6.0,50.5,8.0,12.0,16.0,36.0,0.0,0.0,12.0,18.666666666666668,0.0,0.0,8-58,8.0,58.0,0.0,0.0,8.0,13.0,0.03773584905660377,Giants,2018.0
Bears,15.0,6.0,1.0,1.0,3.0,3.0,9.0,0.0,3.0,3.0,0.0,0.0,66.0,35.0,30.0,0.0,4.5,5.5,3.7,294.0,194.0,100.0,4.5,4.0,4.2,214.0,52.0,162.0,61.0,13.0,45.0,0.5333333333333333,30.0,1.0,3.0,1.0,0.0,35.0,6.0,9.0,17.0,43.0,0.0,3.0,4.0,0.0,4.0,3.0,0.6666666666666666,1.0,1.0,5.0,45.8,22.0,0.0,22.0,0.0,0.0,0.0,10.0,19.666666666666668,0.0,0.0,6-45,6.0,45.0,0.0,0.0,8.0,14.0,0.03773584905660377,Rams,2018.0
Bears,24.0,17.0,1.0,3.0,7.0,7.0,0.0,10.0,0.0,3.0,11.0,3.0,58.0,29.0,28.0,1.0,5.7,3.4,8.4,332.0,100.0,232.0,5.7,4.6,6.5,323.0,88.0,235.0,66.0,19.0,42.0,0.7142857142857143,28.0,2.0,0.0,1.0,1.0,29.0,11.0,6.0,19.0,30.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,44.2,26.5,0.0,53.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,4-24,4.0,24.0,0.0,0.0,8.0,15.0,0.03773584905660377,Bay,2018.0
Bears,14.0,9.0,1.0,2.0,0.0,7.0,7.0,0.0,0.0,9.0,0.0,0.0,60.0,28.0,29.0,2.0,5.4,3.2,8.5,325.0,90.0,235.0,5.4,3.1,6.3,279.0,47.0,232.0,54.0,15.0,38.0,0.8620689655172413,29.0,1.0,0.0,3.0,1.0,28.0,12.0,6.0,20.0,45.0,100.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.666666666666666,0.0,0.0,4-30,4.0,30.0,0.0,0.0,8.0,16.0,0.03773584905660377,Francisco,2018.0
Bears,24.0,10.0,1.0,3.0,7.0,6.0,0.0,11.0,0.0,3.0,7.0,0.0,63.0,37.0,26.0,0.0,5.3,4.6,6.3,332.0,169.0,163.0,5.3,4.2,4.0,164.0,63.0,101.0,52.0,15.0,33.0,0.6923076923076923,26.0,0.0,0.0,0.0,3.0,37.0,7.0,8.0,17.0,57.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,4.0,43.8,-1.0,4.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11-102,11.0,102.0,0.0,0.0,8.0,17.0,0.03773584905660377,VikingsMinnesota,2018.0
Bears,15.0,16.0,0.0,1.0,0.0,6.0,0.0,9.0,3.0,0.0,7.0,6.0,63.0,18.0,43.0,0.0,5.7,3.6,7.0,356.0,65.0,291.0,5.7,1.8,6.7,300.0,42.0,258.0,64.0,23.0,40.0,0.6046511627906976,43.0,1.0,0.0,2.0,0.0,18.0,12.0,3.0,17.0,31.0,0.0,1.0,2.0,0.0,2.0,4.0,0.75,0.0,0.0,6.0,40.5,0.0,-1.0,0.0,-1.0,0.0,0.0,21.666666666666668,17.5,0.0,0.0,3-52,3.0,52.0,0.0,0.0,8.0,18.0,0.03773584905660377,EaglesPhiladelphia,2018.0
Bengals,34.0,23.0,1.0,3.0,3.0,7.0,7.0,17.0,3.0,13.0,7.0,0.0,50.0,20.0,28.0,1.0,6.6,5.0,8.7,330.0,101.0,229.0,6.6,3.4,6.0,380.0,75.0,305.0,77.0,22.0,53.0,0.75,28.0,2.0,1.0,2.0,1.0,20.0,11.0,5.0,19.0,50.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,48.0,-1.0,0.0,-1.0,0.0,0.0,0.0,21.0,27.0,0.0,0.0,8-94,8.0,94.0,3.0,0.0,21.0,1.0,0.09433962264150944,ColtsIndianapolis,2018.0
Bengals,34.0,23.0,1.0,4.0,14.0,14.0,0.0,6.0,0.0,14.0,3.0,6.0,70.0,28.0,42.0,0.0,5.3,3.9,6.3,373.0,108.0,265.0,5.3,3.0,6.8,425.0,66.0,359.0,81.0,22.0,55.0,0.5714285714285714,42.0,4.0,0.0,0.0,0.0,28.0,14.0,6.0,24.0,38.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,6.0,40.2,12.0,-2.0,24.0,-2.0,0.0,0.0,18.666666666666668,32.0,0.0,0.0,9-92,9.0,92.0,3.0,0.0,21.0,2.0,0.09433962264150944,RavensBaltimore,2018.0
Bengals,21.0,31.0,0.0,3.0,7.0,7.0,7.0,0.0,7.0,14.0,7.0,3.0,61.0,13.0,46.0,0.0,6.5,5.1,7.7,396.0,66.0,330.0,6.5,5.6,6.2,377.0,230.0,147.0,66.0,41.0,24.0,0.6304347826086957,46.0,2.0,4.0,2.0,1.0,13.0,18.0,6.0,25.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,44.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4-36,4.0,36.0,3.0,0.0,21.0,3.0,0.09433962264150944,PanthersCarolina,2018.0
Bengals,37.0,36.0,1.0,5.0,14.0,14.0,0.0,9.0,7.0,17.0,3.0,9.0,67.0,23.0,41.0,0.0,6.1,4.3,8.2,407.0,99.0,308.0,6.1,3.8,10.7,495.0,92.0,403.0,66.0,24.0,39.0,0.7073170731707317,41.0,3.0,1.0,3.0,2.0,23.0,20.0,6.0,30.0,58.0,100.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,31.0,13.0,0.0,13.0,0.0,0.0,0.0,41.0,23.75,0.0,0.0,6-55,6.0,55.0,3.0,0.0,21.0,4.0,0.09433962264150944,FalconsAtlanta,2018.0
Bengals,27.0,17.0,1.0,1.0,0.0,0.0,3.0,24.0,0.0,14.0,3.0,0.0,58.0,26.0,30.0,0.0,5.7,4.0,8.3,332.0,103.0,229.0,5.7,5.8,5.3,297.0,128.0,169.0,60.0,22.0,35.0,0.6666666666666666,30.0,1.0,1.0,2.0,0.0,26.0,12.0,3.0,17.0,18.0,0.0,3.0,2.0,1.0,3.0,3.0,0.6666666666666666,3.0,1.0,4.0,43.2,9.5,28.33,19.0,85.0,0.0,1.0,0.0,29.666666666666668,0.0,0.0,6-47,6.0,47.0,3.0,0.0,21.0,5.0,0.09433962264150944,DolphinsMiami,2018.0
Bengals,21.0,28.0,0.0,3.0,7.0,7.0,0.0,7.0,0.0,14.0,3.0,11.0,58.0,13.0,42.0,0.0,4.7,4.8,5.5,275.0,62.0,213.0,4.7,5.3,8.0,481.0,112.0,369.0,67.0,21.0,46.0,0.6190476190476191,42.0,2.0,0.0,3.0,1.0,13.0,13.0,5.0,19.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,6.0,45.0,6.0,11.0,6.0,22.0,0.0,0.0,40.666666666666664,24.0,0.0,0.0,6-30,6.0,30.0,3.0,0.0,21.0,6.0,0.09433962264150944,SteelersPittsburgh,2018.0
Bengals,10.0,45.0,0.0,1.0,0.0,7.0,3.0,0.0,7.0,17.0,14.0,7.0,54.0,19.0,33.0,0.0,4.4,3.4,5.7,239.0,65.0,174.0,4.4,6.8,9.2,551.0,198.0,353.0,70.0,29.0,39.0,0.5757575757575758,33.0,1.0,1.0,2.0,0.0,19.0,9.0,4.0,15.0,36.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,51.6,0.0,0.0,0.0,21.0,0.0,0.0,21.666666666666668,23.0,0.0,0.0,8-58,8.0,58.0,3.0,0.0,21.0,7.0,0.09433962264150944,City,2018.0
Bengals,37.0,34.0,1.0,4.0,7.0,20.0,7.0,3.0,0.0,9.0,7.0,18.0,63.0,27.0,34.0,0.0,6.4,5.1,8.2,402.0,138.0,264.0,6.4,4.7,9.4,576.0,126.0,450.0,83.0,27.0,50.0,0.6176470588235294,34.0,2.0,0.0,2.0,2.0,27.0,13.0,8.0,21.0,38.0,50.0,6.0,4.0,0.0,4.0,1.0,1.0,5.0,0.8,6.0,43.8,14.5,8.0,29.0,8.0,0.0,0.0,15.5,0.0,0.0,0.0,4-46,4.0,46.0,3.0,0.0,21.0,8.0,0.09433962264150944,Bay,2018.0
Bengals,14.0,51.0,0.0,2.0,7.0,0.0,0.0,7.0,7.0,28.0,10.0,6.0,43.0,16.0,23.0,0.0,6.6,6.9,8.6,284.0,110.0,174.0,6.6,5.2,9.8,509.0,244.0,265.0,74.0,47.0,27.0,0.6086956521739131,23.0,1.0,2.0,4.0,1.0,16.0,9.0,4.0,13.0,,50.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,4.0,39.2,0.0,0.0,0.0,2.0,0.0,0.0,17.833333333333332,0.0,0.0,0.0,4-26,4.0,26.0,3.0,0.0,21.0,10.0,0.09433962264150944,Orleans,2018.0
Bengals,21.0,24.0,0.0,3.0,0.0,7.0,14.0,0.0,7.0,6.0,8.0,3.0,54.0,16.0,37.0,0.0,4.7,3.0,5.7,255.0,48.0,207.0,4.7,5.0,7.9,403.0,267.0,136.0,75.0,53.0,19.0,0.5135135135135135,37.0,2.0,0.0,1.0,1.0,16.0,10.0,4.0,15.0,42.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,41.8,11.5,3.5,46.0,14.0,0.0,0.0,17.5,16.75,0.0,0.0,7-58,7.0,58.0,3.0,0.0,21.0,11.0,0.09433962264150944,RavensBaltimore,2018.0
Bengals,20.0,35.0,0.0,3.0,0.0,7.0,7.0,6.0,14.0,14.0,7.0,0.0,67.0,20.0,46.0,1.0,5.6,6.5,5.5,372.0,129.0,243.0,5.6,2.4,9.9,342.0,84.0,258.0,61.0,35.0,26.0,0.5869565217391305,46.0,2.0,1.0,1.0,1.0,20.0,14.0,7.0,25.0,33.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6666666666666666,2.0,49.5,19.0,6.0,57.0,6.0,0.0,0.0,24.5,16.5,0.0,0.0,13-96,13.0,96.0,3.0,0.0,21.0,12.0,0.09433962264150944,BrownsCleveland,2018.0
Bengals,10.0,24.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,7.0,14.0,3.0,64.0,23.0,37.0,2.0,4.9,4.8,6.4,313.0,111.0,202.0,4.9,6.4,7.2,361.0,218.0,143.0,57.0,34.0,21.0,0.6756756756756757,37.0,1.0,1.0,4.0,0.0,23.0,12.0,6.0,20.0,38.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,43.3,2.0,2.0,4.0,6.0,0.0,0.0,29.0,0.0,0.0,0.0,12-100,12.0,100.0,3.0,0.0,21.0,13.0,0.09433962264150944,BroncosDenver,2018.0
Bengals,21.0,26.0,0.0,2.0,3.0,9.0,0.0,9.0,7.0,10.0,3.0,6.0,62.0,32.0,27.0,0.0,4.8,4.5,6.3,295.0,144.0,151.0,4.8,3.4,7.6,288.0,85.0,203.0,56.0,25.0,29.0,0.6666666666666666,27.0,1.0,0.0,3.0,1.0,32.0,9.0,8.0,19.0,38.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,44.0,11.5,0.0,23.0,0.0,0.0,0.0,20.166666666666668,27.666666666666668,0.0,0.0,6-34,6.0,34.0,3.0,0.0,21.0,14.0,0.09433962264150944,Chargers,2018.0
Bengals,30.0,16.0,1.0,3.0,7.0,13.0,0.0,10.0,0.0,7.0,6.0,3.0,75.0,41.0,33.0,0.0,3.9,4.2,3.9,294.0,171.0,123.0,3.9,4.2,6.9,297.0,68.0,229.0,59.0,16.0,38.0,0.42424242424242425,33.0,1.0,1.0,1.0,2.0,41.0,7.0,8.0,18.0,42.0,100.0,5.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,43.2,4.0,7.33,4.0,22.0,0.0,0.0,42.0,23.666666666666668,0.0,0.0,9-85,9.0,85.0,3.0,0.0,21.0,15.0,0.09433962264150944,RaidersOakland,2018.0
Bengals,18.0,26.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,16.0,7.0,3.0,46.0,24.0,19.0,0.0,4.5,4.2,7.0,209.0,102.0,107.0,4.5,5.2,9.1,493.0,146.0,347.0,66.0,28.0,38.0,0.6842105263157895,19.0,2.0,0.0,3.0,0.0,24.0,7.0,7.0,15.0,12.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,43.8,2.0,6.0,2.0,12.0,0.0,0.0,25.666666666666668,14.0,0.0,0.0,3-15,3.0,15.0,3.0,0.0,21.0,16.0,0.09433962264150944,BrownsCleveland,2018.0
Bengals,13.0,16.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,3.0,7.0,6.0,46.0,18.0,24.0,0.0,4.3,6.9,4.0,196.0,125.0,71.0,4.3,3.2,6.4,343.0,65.0,278.0,66.0,20.0,45.0,0.5,24.0,0.0,0.0,4.0,0.0,18.0,4.0,5.0,9.0,25.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,6.0,46.3,1.0,6.67,1.0,20.0,0.0,0.0,21.75,22.666666666666668,0.0,0.0,9-85,9.0,85.0,3.0,0.0,21.0,17.0,0.09433962264150944,SteelersPittsburgh,2018.0
Bills,3.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,12.0,14.0,7.0,61.0,22.0,33.0,0.0,2.5,3.8,3.0,153.0,83.0,70.0,2.5,3.4,6.8,369.0,117.0,252.0,74.0,34.0,38.0,0.3333333333333333,33.0,0.0,2.0,6.0,0.0,22.0,5.0,3.0,10.0,13.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,0.0,0,8.0,49.6,7.0,4.5,19.0,54.0,0.0,0.0,33.0,24.0,0.0,0.0,10-100,10.0,100.0,1.0,0.0,7.0,1.0,0.11320754716981132,RavensBaltimore,2018.0
Bills,20.0,31.0,0.0,2.0,0.0,6.0,7.0,7.0,14.0,14.0,0.0,3.0,60.0,22.0,33.0,0.0,4.9,3.8,7.4,293.0,84.0,209.0,4.9,4.2,9.5,349.0,109.0,240.0,55.0,26.0,27.0,0.5454545454545454,33.0,1.0,2.0,5.0,1.0,22.0,10.0,5.0,17.0,35.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,44.6,6.0,5.67,6.0,17.0,0.0,0.0,24.0,25.0,0.0,0.0,6-31,6.0,31.0,1.0,0.0,7.0,2.0,0.11320754716981132,Chargers,2018.0
Bills,27.0,6.0,1.0,3.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,38.0,22.0,0.0,4.6,3.4,8.9,292.0,128.0,164.0,4.6,2.3,5.4,292.0,14.0,278.0,65.0,6.0,55.0,0.6818181818181818,22.0,1.0,0.0,3.0,2.0,38.0,6.0,7.0,16.0,30.0,100.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,6.0,43.2,13.0,0.0,13.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,12-84,12.0,84.0,1.0,0.0,7.0,3.0,0.11320754716981132,VikingsMinnesota,2018.0
Bills,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,3.0,56.0,16.0,33.0,1.0,2.6,3.6,4.6,145.0,58.0,87.0,2.6,4.4,7.5,423.0,141.0,282.0,74.0,32.0,40.0,0.48484848484848486,33.0,0.0,2.0,7.0,0.0,16.0,6.0,2.0,11.0,18.0,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,0,8.0,43.5,-0.5,2.0,-1.0,20.0,0.0,0.0,18.5,0.0,0.0,0.0,3-20,3.0,20.0,1.0,0.0,7.0,4.0,0.11320754716981132,Bay,2018.0
Bills,13.0,12.0,1.0,1.0,7.0,0.0,3.0,3.0,3.0,3.0,0.0,6.0,64.0,43.0,20.0,0.0,3.5,3.3,4.1,223.0,144.0,79.0,3.5,4.0,5.0,221.0,100.0,121.0,53.0,25.0,26.0,0.5,20.0,0.0,1.0,1.0,1.0,43.0,6.0,10.0,18.0,30.0,66.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,43.8,8.0,19.5,8.0,39.0,0.0,0.0,27.0,33.0,0.0,0.0,4-30,4.0,30.0,1.0,0.0,7.0,5.0,0.11320754716981132,TitansTennessee,2018.0
Bills,13.0,20.0,0.0,1.0,0.0,0.0,6.0,7.0,7.0,3.0,0.0,10.0,58.0,27.0,29.0,1.0,3.9,3.7,5.0,229.0,100.0,129.0,3.9,3.1,6.8,216.0,74.0,142.0,57.0,24.0,26.0,0.5517241379310345,29.0,1.0,2.0,2.0,0.0,27.0,8.0,4.0,12.0,40.0,0.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,48.6,2.0,1.165,8.0,7.0,0.0,0.0,14.333333333333334,0.0,0.0,0.0,12-104,12.0,104.0,1.0,0.0,7.0,6.0,0.11320754716981132,TexansHouston,2018.0
